"subjectid"	"activity"	"tbodyaccmeanx"	"tbodyaccmeany"	"tbodyaccmeanz"	"tbodyaccsdx"	"tbodyaccsdy"	"tbodyaccsdz"	"tgravaccmeanx"	"tgravaccmeany"	"tgravaccmeanz"	"tgravaccsdx"	"tgravaccsdy"	"tgravaccsdz"	"tbodyaccjerkmeanx"	"tbodyaccjerkmeany"	"tbodyaccjerkmeanz"	"tbodyaccjerksdx"	"tbodyaccjerksdy"	"tbodyaccjerksdz"	"tbodygyromeanx"	"tbodygyromeany"	"tbodygyromeanz"	"tbodygyrosdx"	"tbodygyrosdy"	"tbodygyrosdz"	"tbodygyrojerkmeanx"	"tbodygyrojerkmeany"	"tbodygyrojerkmeanz"	"tbodygyrojerksdx"	"tbodygyrojerksdy"	"tbodygyrojerksdz"
"46"	8	"SITTING"	0.274347260646063	-0.0177434918458972	-0.108925032737064	-0.607783818968688	-0.510191378479501	-0.61306429934125	0.669226222373046	0.00403879092060517	0.0921508600211059	-0.965207115039421	-0.95440802665318	-0.938900969424022	0.0789381220355816	0.0079481069090025	-0.00467469823628666	-0.63978102073413	-0.607971599340832	-0.762820240449202	-0.0309824871713436	-0.0747194855994359	0.088357304227173	-0.721192598029789	-0.682653506899942	-0.653665674372188	-0.0967092754729682	-0.0423181079782632	-0.0548303497968374	-0.731348533131935	-0.786062320321895	-0.739932395222129
"47"	8	"STANDING"	0.274347260646063	-0.0177434918458972	-0.108925032737064	-0.607783818968688	-0.510191378479501	-0.61306429934125	0.669226222373046	0.00403879092060517	0.0921508600211059	-0.965207115039421	-0.95440802665318	-0.938900969424022	0.0789381220355816	0.0079481069090025	-0.00467469823628666	-0.63978102073413	-0.607971599340832	-0.762820240449202	-0.0309824871713436	-0.0747194855994359	0.088357304227173	-0.721192598029789	-0.682653506899942	-0.653665674372188	-0.0967092754729682	-0.0423181079782632	-0.0548303497968374	-0.731348533131935	-0.786062320321895	-0.739932395222129
"48"	8	"LAYING"	0.274347260646063	-0.0177434918458972	-0.108925032737064	-0.607783818968688	-0.510191378479501	-0.61306429934125	0.669226222373046	0.00403879092060517	0.0921508600211059	-0.965207115039421	-0.95440802665318	-0.938900969424022	0.0789381220355816	0.0079481069090025	-0.00467469823628666	-0.63978102073413	-0.607971599340832	-0.762820240449202	-0.0309824871713436	-0.0747194855994359	0.088357304227173	-0.721192598029789	-0.682653506899942	-0.653665674372188	-0.0967092754729682	-0.0423181079782632	-0.0548303497968374	-0.731348533131935	-0.786062320321895	-0.739932395222129
"49"	9	"WALKING"	0.274347260646063	-0.0177434918458972	-0.108925032737064	-0.607783818968688	-0.510191378479501	-0.61306429934125	0.669226222373046	0.00403879092060517	0.0921508600211059	-0.965207115039421	-0.95440802665318	-0.938900969424022	0.0789381220355816	0.0079481069090025	-0.00467469823628666	-0.63978102073413	-0.607971599340832	-0.762820240449202	-0.0309824871713436	-0.0747194855994359	0.088357304227173	-0.721192598029789	-0.682653506899942	-0.653665674372188	-0.0967092754729682	-0.0423181079782632	-0.0548303497968374	-0.731348533131935	-0.786062320321895	-0.739932395222129
"50"	9	"WALKING_UPSTAIRS"	0.274347260646063	-0.0177434918458972	-0.108925032737064	-0.607783818968688	-0.510191378479501	-0.61306429934125	0.669226222373046	0.00403879092060517	0.0921508600211059	-0.965207115039421	-0.95440802665318	-0.938900969424022	0.0789381220355816	0.0079481069090025	-0.00467469823628666	-0.63978102073413	-0.607971599340832	-0.762820240449202	-0.0309824871713436	-0.0747194855994359	0.088357304227173	-0.721192598029789	-0.682653506899942	-0.653665674372188	-0.0967092754729682	-0.0423181079782632	-0.0548303497968374	-0.731348533131935	-0.786062320321895	-0.739932395222129
"51"	9	"WALKING_DOWNSTAIRS"	0.274347260646063	-0.0177434918458972	-0.108925032737064	-0.607783818968688	-0.510191378479501	-0.61306429934125	0.669226222373046	0.00403879092060517	0.0921508600211059	-0.965207115039421	-0.95440802665318	-0.938900969424022	0.0789381220355816	0.0079481069090025	-0.00467469823628666	-0.63978102073413	-0.607971599340832	-0.762820240449202	-0.0309824871713436	-0.0747194855994359	0.088357304227173	-0.721192598029789	-0.682653506899942	-0.653665674372188	-0.0967092754729682	-0.0423181079782632	-0.0548303497968374	-0.731348533131935	-0.786062320321895	-0.739932395222129
"52"	9	"SITTING"	0.274347260646063	-0.0177434918458972	-0.108925032737064	-0.607783818968688	-0.510191378479501	-0.61306429934125	0.669226222373046	0.00403879092060517	0.0921508600211059	-0.965207115039421	-0.95440802665318	-0.938900969424022	0.0789381220355816	0.0079481069090025	-0.00467469823628666	-0.63978102073413	-0.607971599340832	-0.762820240449202	-0.0309824871713436	-0.0747194855994359	0.088357304227173	-0.721192598029789	-0.682653506899942	-0.653665674372188	-0.0967092754729682	-0.0423181079782632	-0.0548303497968374	-0.731348533131935	-0.786062320321895	-0.739932395222129
"53"	9	"STANDING"	0.274347260646063	-0.0177434918458972	-0.108925032737064	-0.607783818968688	-0.510191378479501	-0.61306429934125	0.669226222373046	0.00403879092060517	0.0921508600211059	-0.965207115039421	-0.95440802665318	-0.938900969424022	0.0789381220355816	0.0079481069090025	-0.00467469823628666	-0.63978102073413	-0.607971599340832	-0.762820240449202	-0.0309824871713436	-0.0747194855994359	0.088357304227173	-0.721192598029789	-0.682653506899942	-0.653665674372188	-0.0967092754729682	-0.0423181079782632	-0.0548303497968374	-0.731348533131935	-0.786062320321895	-0.739932395222129
"54"	9	"LAYING"	0.274347260646063	-0.0177434918458972	-0.108925032737064	-0.607783818968688	-0.510191378479501	-0.61306429934125	0.669226222373046	0.00403879092060517	0.0921508600211059	-0.965207115039421	-0.95440802665318	-0.938900969424022	0.0789381220355816	0.0079481069090025	-0.00467469823628666	-0.63978102073413	-0.607971599340832	-0.762820240449202	-0.0309824871713436	-0.0747194855994359	0.088357304227173	-0.721192598029789	-0.682653506899942	-0.653665674372188	-0.0967092754729682	-0.0423181079782632	-0.0548303497968374	-0.731348533131935	-0.786062320321895	-0.739932395222129
"55"	10	"WALKING"	0.274347260646063	-0.0177434918458972	-0.108925032737064	-0.607783818968688	-0.510191378479501	-0.61306429934125	0.669226222373046	0.00403879092060517	0.0921508600211059	-0.965207115039421	-0.95440802665318	-0.938900969424022	0.0789381220355816	0.0079481069090025	-0.00467469823628666	-0.63978102073413	-0.607971599340832	-0.762820240449202	-0.0309824871713436	-0.0747194855994359	0.088357304227173	-0.721192598029789	-0.682653506899942	-0.653665674372188	-0.0967092754729682	-0.0423181079782632	-0.0548303497968374	-0.731348533131935	-0.786062320321895	-0.739932395222129
"56"	10	"WALKING_UPSTAIRS"	0.274347260646063	-0.0177434918458972	-0.108925032737064	-0.607783818968688	-0.510191378479501	-0.61306429934125	0.669226222373046	0.00403879092060517	0.0921508600211059	-0.965207115039421	-0.95440802665318	-0.938900969424022	0.0789381220355816	0.0079481069090025	-0.00467469823628666	-0.63978102073413	-0.607971599340832	-0.762820240449202	-0.0309824871713436	-0.0747194855994359	0.088357304227173	-0.721192598029789	-0.682653506899942	-0.653665674372188	-0.0967092754729682	-0.0423181079782632	-0.0548303497968374	-0.731348533131935	-0.786062320321895	-0.739932395222129
"57"	10	"WALKING_DOWNSTAIRS"	0.274347260646063	-0.0177434918458972	-0.108925032737064	-0.607783818968688	-0.510191378479501	-0.61306429934125	0.669226222373046	0.00403879092060517	0.0921508600211059	-0.965207115039421	-0.95440802665318	-0.938900969424022	0.0789381220355816	0.0079481069090025	-0.00467469823628666	-0.63978102073413	-0.607971599340832	-0.762820240449202	-0.0309824871713436	-0.0747194855994359	0.088357304227173	-0.721192598029789	-0.682653506899942	-0.653665674372188	-0.0967092754729682	-0.0423181079782632	-0.0548303497968374	-0.731348533131935	-0.786062320321895	-0.739932395222129
"58"	10	"SITTING"	0.274347260646063	-0.0177434918458972	-0.108925032737064	-0.607783818968688	-0.510191378479501	-0.61306429934125	0.669226222373046	0.00403879092060517	0.0921508600211059	-0.965207115039421	-0.95440802665318	-0.938900969424022	0.0789381220355816	0.0079481069090025	-0.00467469823628666	-0.63978102073413	-0.607971599340832	-0.762820240449202	-0.0309824871713436	-0.0747194855994359	0.088357304227173	-0.721192598029789	-0.682653506899942	-0.653665674372188	-0.0967092754729682	-0.0423181079782632	-0.0548303497968374	-0.731348533131935	-0.786062320321895	-0.739932395222129
"59"	10	"STANDING"	0.274347260646063	-0.0177434918458972	-0.108925032737064	-0.607783818968688	-0.510191378479501	-0.61306429934125	0.669226222373046	0.00403879092060517	0.0921508600211059	-0.965207115039421	-0.95440802665318	-0.938900969424022	0.0789381220355816	0.0079481069090025	-0.00467469823628666	-0.63978102073413	-0.607971599340832	-0.762820240449202	-0.0309824871713436	-0.0747194855994359	0.088357304227173	-0.721192598029789	-0.682653506899942	-0.653665674372188	-0.0967092754729682	-0.0423181079782632	-0.0548303497968374	-0.731348533131935	-0.786062320321895	-0.739932395222129
"60"	10	"LAYING"	0.274347260646063	-0.0177434918458972	-0.108925032737064	-0.607783818968688	-0.510191378479501	-0.61306429934125	0.669226222373046	0.00403879092060517	0.0921508600211059	-0.965207115039421	-0.95440802665318	-0.938900969424022	0.0789381220355816	0.0079481069090025	-0.00467469823628666	-0.63978102073413	-0.607971599340832	-0.762820240449202	-0.0309824871713436	-0.0747194855994359	0.088357304227173	-0.721192598029789	-0.682653506899942	-0.653665674372188	-0.0967092754729682	-0.0423181079782632	-0.0548303497968374	-0.731348533131935	-0.786062320321895	-0.739932395222129
"61"	11	"WALKING"	0.274347260646063	-0.0177434918458972	-0.108925032737064	-0.607783818968688	-0.510191378479501	-0.61306429934125	0.669226222373046	0.00403879092060517	0.0921508600211059	-0.965207115039421	-0.95440802665318	-0.938900969424022	0.0789381220355816	0.0079481069090025	-0.00467469823628666	-0.63978102073413	-0.607971599340832	-0.762820240449202	-0.0309824871713436	-0.0747194855994359	0.088357304227173	-0.721192598029789	-0.682653506899942	-0.653665674372188	-0.0967092754729682	-0.0423181079782632	-0.0548303497968374	-0.731348533131935	-0.786062320321895	-0.739932395222129
"62"	11	"WALKING_UPSTAIRS"	0.274347260646063	-0.0177434918458972	-0.108925032737064	-0.607783818968688	-0.510191378479501	-0.61306429934125	0.669226222373046	0.00403879092060517	0.0921508600211059	-0.965207115039421	-0.95440802665318	-0.938900969424022	0.0789381220355816	0.0079481069090025	-0.00467469823628666	-0.63978102073413	-0.607971599340832	-0.762820240449202	-0.0309824871713436	-0.0747194855994359	0.088357304227173	-0.721192598029789	-0.682653506899942	-0.653665674372188	-0.0967092754729682	-0.0423181079782632	-0.0548303497968374	-0.731348533131935	-0.786062320321895	-0.739932395222129
"63"	11	"WALKING_DOWNSTAIRS"	0.274347260646063	-0.0177434918458972	-0.108925032737064	-0.607783818968688	-0.510191378479501	-0.61306429934125	0.669226222373046	0.00403879092060517	0.0921508600211059	-0.965207115039421	-0.95440802665318	-0.938900969424022	0.0789381220355816	0.0079481069090025	-0.00467469823628666	-0.63978102073413	-0.607971599340832	-0.762820240449202	-0.0309824871713436	-0.0747194855994359	0.088357304227173	-0.721192598029789	-0.682653506899942	-0.653665674372188	-0.0967092754729682	-0.0423181079782632	-0.0548303497968374	-0.731348533131935	-0.786062320321895	-0.739932395222129
"64"	11	"SITTING"	0.274347260646063	-0.0177434918458972	-0.108925032737064	-0.607783818968688	-0.510191378479501	-0.61306429934125	0.669226222373046	0.00403879092060517	0.0921508600211059	-0.965207115039421	-0.95440802665318	-0.938900969424022	0.0789381220355816	0.0079481069090025	-0.00467469823628666	-0.63978102073413	-0.607971599340832	-0.762820240449202	-0.0309824871713436	-0.0747194855994359	0.088357304227173	-0.721192598029789	-0.682653506899942	-0.653665674372188	-0.0967092754729682	-0.0423181079782632	-0.0548303497968374	-0.731348533131935	-0.786062320321895	-0.739932395222129
"65"	11	"STANDING"	0.274347260646063	-0.0177434918458972	-0.108925032737064	-0.607783818968688	-0.510191378479501	-0.61306429934125	0.669226222373046	0.00403879092060517	0.0921508600211059	-0.965207115039421	-0.95440802665318	-0.938900969424022	0.0789381220355816	0.0079481069090025	-0.00467469823628666	-0.63978102073413	-0.607971599340832	-0.762820240449202	-0.0309824871713436	-0.0747194855994359	0.088357304227173	-0.721192598029789	-0.682653506899942	-0.653665674372188	-0.0967092754729682	-0.0423181079782632	-0.0548303497968374	-0.731348533131935	-0.786062320321895	-0.739932395222129
"66"	11	"LAYING"	0.274347260646063	-0.0177434918458972	-0.108925032737064	-0.607783818968688	-0.510191378479501	-0.61306429934125	0.669226222373046	0.00403879092060517	0.0921508600211059	-0.965207115039421	-0.95440802665318	-0.938900969424022	0.0789381220355816	0.0079481069090025	-0.00467469823628666	-0.63978102073413	-0.607971599340832	-0.762820240449202	-0.0309824871713436	-0.0747194855994359	0.088357304227173	-0.721192598029789	-0.682653506899942	-0.653665674372188	-0.0967092754729682	-0.0423181079782632	-0.0548303497968374	-0.731348533131935	-0.786062320321895	-0.739932395222129
"67"	12	"WALKING"	0.274347260646063	-0.0177434918458972	-0.108925032737064	-0.607783818968688	-0.510191378479501	-0.61306429934125	0.669226222373046	0.00403879092060517	0.0921508600211059	-0.965207115039421	-0.95440802665318	-0.938900969424022	0.0789381220355816	0.0079481069090025	-0.00467469823628666	-0.63978102073413	-0.607971599340832	-0.762820240449202	-0.0309824871713436	-0.0747194855994359	0.088357304227173	-0.721192598029789	-0.682653506899942	-0.653665674372188	-0.0967092754729682	-0.0423181079782632	-0.0548303497968374	-0.731348533131935	-0.786062320321895	-0.739932395222129
"68"	12	"WALKING_UPSTAIRS"	0.274347260646063	-0.0177434918458972	-0.108925032737064	-0.607783818968688	-0.510191378479501	-0.61306429934125	0.669226222373046	0.00403879092060517	0.0921508600211059	-0.965207115039421	-0.95440802665318	-0.938900969424022	0.0789381220355816	0.0079481069090025	-0.00467469823628666	-0.63978102073413	-0.607971599340832	-0.762820240449202	-0.0309824871713436	-0.0747194855994359	0.088357304227173	-0.721192598029789	-0.682653506899942	-0.653665674372188	-0.0967092754729682	-0.0423181079782632	-0.0548303497968374	-0.731348533131935	-0.786062320321895	-0.739932395222129
"69"	12	"WALKING_DOWNSTAIRS"	0.274347260646063	-0.0177434918458972	-0.108925032737064	-0.607783818968688	-0.510191378479501	-0.61306429934125	0.669226222373046	0.00403879092060517	0.0921508600211059	-0.965207115039421	-0.95440802665318	-0.938900969424022	0.0789381220355816	0.0079481069090025	-0.00467469823628666	-0.63978102073413	-0.607971599340832	-0.762820240449202	-0.0309824871713436	-0.0747194855994359	0.088357304227173	-0.721192598029789	-0.682653506899942	-0.653665674372188	-0.0967092754729682	-0.0423181079782632	-0.0548303497968374	-0.731348533131935	-0.786062320321895	-0.739932395222129
"70"	12	"SITTING"	0.274347260646063	-0.0177434918458972	-0.108925032737064	-0.607783818968688	-0.510191378479501	-0.61306429934125	0.669226222373046	0.00403879092060517	0.0921508600211059	-0.965207115039421	-0.95440802665318	-0.938900969424022	0.0789381220355816	0.0079481069090025	-0.00467469823628666	-0.63978102073413	-0.607971599340832	-0.762820240449202	-0.0309824871713436	-0.0747194855994359	0.088357304227173	-0.721192598029789	-0.682653506899942	-0.653665674372188	-0.0967092754729682	-0.0423181079782632	-0.0548303497968374	-0.731348533131935	-0.786062320321895	-0.739932395222129
"71"	12	"STANDING"	0.274347260646063	-0.0177434918458972	-0.108925032737064	-0.607783818968688	-0.510191378479501	-0.61306429934125	0.669226222373046	0.00403879092060517	0.0921508600211059	-0.965207115039421	-0.95440802665318	-0.938900969424022	0.0789381220355816	0.0079481069090025	-0.00467469823628666	-0.63978102073413	-0.607971599340832	-0.762820240449202	-0.0309824871713436	-0.0747194855994359	0.088357304227173	-0.721192598029789	-0.682653506899942	-0.653665674372188	-0.0967092754729682	-0.0423181079782632	-0.0548303497968374	-0.731348533131935	-0.786062320321895	-0.739932395222129
"72"	12	"LAYING"	0.274347260646063	-0.0177434918458972	-0.108925032737064	-0.607783818968688	-0.510191378479501	-0.61306429934125	0.669226222373046	0.00403879092060517	0.0921508600211059	-0.965207115039421	-0.95440802665318	-0.938900969424022	0.0789381220355816	0.0079481069090025	-0.00467469823628666	-0.63978102073413	-0.607971599340832	-0.762820240449202	-0.0309824871713436	-0.0747194855994359	0.088357304227173	-0.721192598029789	-0.682653506899942	-0.653665674372188	-0.0967092754729682	-0.0423181079782632	-0.0548303497968374	-0.731348533131935	-0.786062320321895	-0.739932395222129
"73"	13	"WALKING"	0.274347260646063	-0.0177434918458972	-0.108925032737064	-0.607783818968688	-0.510191378479501	-0.61306429934125	0.669226222373046	0.00403879092060517	0.0921508600211059	-0.965207115039421	-0.95440802665318	-0.938900969424022	0.0789381220355816	0.0079481069090025	-0.00467469823628666	-0.63978102073413	-0.607971599340832	-0.762820240449202	-0.0309824871713436	-0.0747194855994359	0.088357304227173	-0.721192598029789	-0.682653506899942	-0.653665674372188	-0.0967092754729682	-0.0423181079782632	-0.0548303497968374	-0.731348533131935	-0.786062320321895	-0.739932395222129
"74"	13	"WALKING_UPSTAIRS"	0.274347260646063	-0.0177434918458972	-0.108925032737064	-0.607783818968688	-0.510191378479501	-0.61306429934125	0.669226222373046	0.00403879092060517	0.0921508600211059	-0.965207115039421	-0.95440802665318	-0.938900969424022	0.0789381220355816	0.0079481069090025	-0.00467469823628666	-0.63978102073413	-0.607971599340832	-0.762820240449202	-0.0309824871713436	-0.0747194855994359	0.088357304227173	-0.721192598029789	-0.682653506899942	-0.653665674372188	-0.0967092754729682	-0.0423181079782632	-0.0548303497968374	-0.731348533131935	-0.786062320321895	-0.739932395222129
"75"	13	"WALKING_DOWNSTAIRS"	0.274347260646063	-0.0177434918458972	-0.108925032737064	-0.607783818968688	-0.510191378479501	-0.61306429934125	0.669226222373046	0.00403879092060517	0.0921508600211059	-0.965207115039421	-0.95440802665318	-0.938900969424022	0.0789381220355816	0.0079481069090025	-0.00467469823628666	-0.63978102073413	-0.607971599340832	-0.762820240449202	-0.0309824871713436	-0.0747194855994359	0.088357304227173	-0.721192598029789	-0.682653506899942	-0.653665674372188	-0.0967092754729682	-0.0423181079782632	-0.0548303497968374	-0.731348533131935	-0.786062320321895	-0.739932395222129
"76"	13	"SITTING"	0.274347260646063	-0.0177434918458972	-0.108925032737064	-0.607783818968688	-0.510191378479501	-0.61306429934125	0.669226222373046	0.00403879092060517	0.0921508600211059	-0.965207115039421	-0.95440802665318	-0.938900969424022	0.0789381220355816	0.0079481069090025	-0.00467469823628666	-0.63978102073413	-0.607971599340832	-0.762820240449202	-0.0309824871713436	-0.0747194855994359	0.088357304227173	-0.721192598029789	-0.682653506899942	-0.653665674372188	-0.0967092754729682	-0.0423181079782632	-0.0548303497968374	-0.731348533131935	-0.786062320321895	-0.739932395222129
"77"	13	"STANDING"	0.274347260646063	-0.0177434918458972	-0.108925032737064	-0.607783818968688	-0.510191378479501	-0.61306429934125	0.669226222373046	0.00403879092060517	0.0921508600211059	-0.965207115039421	-0.95440802665318	-0.938900969424022	0.0789381220355816	0.0079481069090025	-0.00467469823628666	-0.63978102073413	-0.607971599340832	-0.762820240449202	-0.0309824871713436	-0.0747194855994359	0.088357304227173	-0.721192598029789	-0.682653506899942	-0.653665674372188	-0.0967092754729682	-0.0423181079782632	-0.0548303497968374	-0.731348533131935	-0.786062320321895	-0.739932395222129
"78"	13	"LAYING"	0.274347260646063	-0.0177434918458972	-0.108925032737064	-0.607783818968688	-0.510191378479501	-0.61306429934125	0.669226222373046	0.00403879092060517	0.0921508600211059	-0.965207115039421	-0.95440802665318	-0.938900969424022	0.0789381220355816	0.0079481069090025	-0.00467469823628666	-0.63978102073413	-0.607971599340832	-0.762820240449202	-0.0309824871713436	-0.0747194855994359	0.088357304227173	-0.721192598029789	-0.682653506899942	-0.653665674372188	-0.0967092754729682	-0.0423181079782632	-0.0548303497968374	-0.731348533131935	-0.786062320321895	-0.739932395222129
"79"	14	"WALKING"	0.274347260646063	-0.0177434918458972	-0.108925032737064	-0.607783818968688	-0.510191378479501	-0.61306429934125	0.669226222373046	0.00403879092060517	0.0921508600211059	-0.965207115039421	-0.95440802665318	-0.938900969424022	0.0789381220355816	0.0079481069090025	-0.00467469823628666	-0.63978102073413	-0.607971599340832	-0.762820240449202	-0.0309824871713436	-0.0747194855994359	0.088357304227173	-0.721192598029789	-0.682653506899942	-0.653665674372188	-0.0967092754729682	-0.0423181079782632	-0.0548303497968374	-0.731348533131935	-0.786062320321895	-0.739932395222129
"80"	14	"WALKING_UPSTAIRS"	0.274347260646063	-0.0177434918458972	-0.108925032737064	-0.607783818968688	-0.510191378479501	-0.61306429934125	0.669226222373046	0.00403879092060517	0.0921508600211059	-0.965207115039421	-0.95440802665318	-0.938900969424022	0.0789381220355816	0.0079481069090025	-0.00467469823628666	-0.63978102073413	-0.607971599340832	-0.762820240449202	-0.0309824871713436	-0.0747194855994359	0.088357304227173	-0.721192598029789	-0.682653506899942	-0.653665674372188	-0.0967092754729682	-0.0423181079782632	-0.0548303497968374	-0.731348533131935	-0.786062320321895	-0.739932395222129
"81"	14	"WALKING_DOWNSTAIRS"	0.274347260646063	-0.0177434918458972	-0.108925032737064	-0.607783818968688	-0.510191378479501	-0.61306429934125	0.669226222373046	0.00403879092060517	0.0921508600211059	-0.965207115039421	-0.95440802665318	-0.938900969424022	0.0789381220355816	0.0079481069090025	-0.00467469823628666	-0.63978102073413	-0.607971599340832	-0.762820240449202	-0.0309824871713436	-0.0747194855994359	0.088357304227173	-0.721192598029789	-0.682653506899942	-0.653665674372188	-0.0967092754729682	-0.0423181079782632	-0.0548303497968374	-0.731348533131935	-0.786062320321895	-0.739932395222129
"82"	14	"SITTING"	0.274347260646063	-0.0177434918458972	-0.108925032737064	-0.607783818968688	-0.510191378479501	-0.61306429934125	0.669226222373046	0.00403879092060517	0.0921508600211059	-0.965207115039421	-0.95440802665318	-0.938900969424022	0.0789381220355816	0.0079481069090025	-0.00467469823628666	-0.63978102073413	-0.607971599340832	-0.762820240449202	-0.0309824871713436	-0.0747194855994359	0.088357304227173	-0.721192598029789	-0.682653506899942	-0.653665674372188	-0.0967092754729682	-0.0423181079782632	-0.0548303497968374	-0.731348533131935	-0.786062320321895	-0.739932395222129
"83"	14	"STANDING"	0.274347260646063	-0.0177434918458972	-0.108925032737064	-0.607783818968688	-0.510191378479501	-0.61306429934125	0.669226222373046	0.00403879092060517	0.0921508600211059	-0.965207115039421	-0.95440802665318	-0.938900969424022	0.0789381220355816	0.0079481069090025	-0.00467469823628666	-0.63978102073413	-0.607971599340832	-0.762820240449202	-0.0309824871713436	-0.0747194855994359	0.088357304227173	-0.721192598029789	-0.682653506899942	-0.653665674372188	-0.0967092754729682	-0.0423181079782632	-0.0548303497968374	-0.731348533131935	-0.786062320321895	-0.739932395222129
"84"	14	"LAYING"	0.274347260646063	-0.0177434918458972	-0.108925032737064	-0.607783818968688	-0.510191378479501	-0.61306429934125	0.669226222373046	0.00403879092060517	0.0921508600211059	-0.965207115039421	-0.95440802665318	-0.938900969424022	0.0789381220355816	0.0079481069090025	-0.00467469823628666	-0.63978102073413	-0.607971599340832	-0.762820240449202	-0.0309824871713436	-0.0747194855994359	0.088357304227173	-0.721192598029789	-0.682653506899942	-0.653665674372188	-0.0967092754729682	-0.0423181079782632	-0.0548303497968374	-0.731348533131935	-0.786062320321895	-0.739932395222129
"85"	15	"WALKING"	0.274347260646063	-0.0177434918458972	-0.108925032737064	-0.607783818968688	-0.510191378479501	-0.61306429934125	0.669226222373046	0.00403879092060517	0.0921508600211059	-0.965207115039421	-0.95440802665318	-0.938900969424022	0.0789381220355816	0.0079481069090025	-0.00467469823628666	-0.63978102073413	-0.607971599340832	-0.762820240449202	-0.0309824871713436	-0.0747194855994359	0.088357304227173	-0.721192598029789	-0.682653506899942	-0.653665674372188	-0.0967092754729682	-0.0423181079782632	-0.0548303497968374	-0.731348533131935	-0.786062320321895	-0.739932395222129
"86"	15	"WALKING_UPSTAIRS"	0.274347260646063	-0.0177434918458972	-0.108925032737064	-0.607783818968688	-0.510191378479501	-0.61306429934125	0.669226222373046	0.00403879092060517	0.0921508600211059	-0.965207115039421	-0.95440802665318	-0.938900969424022	0.0789381220355816	0.0079481069090025	-0.00467469823628666	-0.63978102073413	-0.607971599340832	-0.762820240449202	-0.0309824871713436	-0.0747194855994359	0.088357304227173	-0.721192598029789	-0.682653506899942	-0.653665674372188	-0.0967092754729682	-0.0423181079782632	-0.0548303497968374	-0.731348533131935	-0.786062320321895	-0.739932395222129
"87"	15	"WALKING_DOWNSTAIRS"	0.274347260646063	-0.0177434918458972	-0.108925032737064	-0.607783818968688	-0.510191378479501	-0.61306429934125	0.669226222373046	0.00403879092060517	0.0921508600211059	-0.965207115039421	-0.95440802665318	-0.938900969424022	0.0789381220355816	0.0079481069090025	-0.00467469823628666	-0.63978102073413	-0.607971599340832	-0.762820240449202	-0.0309824871713436	-0.0747194855994359	0.088357304227173	-0.721192598029789	-0.682653506899942	-0.653665674372188	-0.0967092754729682	-0.0423181079782632	-0.0548303497968374	-0.731348533131935	-0.786062320321895	-0.739932395222129
"88"	15	"SITTING"	0.274347260646063	-0.0177434918458972	-0.108925032737064	-0.607783818968688	-0.510191378479501	-0.61306429934125	0.669226222373046	0.00403879092060517	0.0921508600211059	-0.965207115039421	-0.95440802665318	-0.938900969424022	0.0789381220355816	0.0079481069090025	-0.00467469823628666	-0.63978102073413	-0.607971599340832	-0.762820240449202	-0.0309824871713436	-0.0747194855994359	0.088357304227173	-0.721192598029789	-0.682653506899942	-0.653665674372188	-0.0967092754729682	-0.0423181079782632	-0.0548303497968374	-0.731348533131935	-0.786062320321895	-0.739932395222129
"89"	15	"STANDING"	0.274347260646063	-0.0177434918458972	-0.108925032737064	-0.607783818968688	-0.510191378479501	-0.61306429934125	0.669226222373046	0.00403879092060517	0.0921508600211059	-0.965207115039421	-0.95440802665318	-0.938900969424022	0.0789381220355816	0.0079481069090025	-0.00467469823628666	-0.63978102073413	-0.607971599340832	-0.762820240449202	-0.0309824871713436	-0.0747194855994359	0.088357304227173	-0.721192598029789	-0.682653506899942	-0.653665674372188	-0.0967092754729682	-0.0423181079782632	-0.0548303497968374	-0.731348533131935	-0.786062320321895	-0.739932395222129
"90"	15	"LAYING"	0.274347260646063	-0.0177434918458972	-0.108925032737064	-0.607783818968688	-0.510191378479501	-0.61306429934125	0.669226222373046	0.00403879092060517	0.0921508600211059	-0.965207115039421	-0.95440802665318	-0.938900969424022	0.0789381220355816	0.0079481069090025	-0.00467469823628666	-0.63978102073413	-0.607971599340832	-0.762820240449202	-0.0309824871713436	-0.0747194855994359	0.088357304227173	-0.721192598029789	-0.682653506899942	-0.653665674372188	-0.0967092754729682	-0.0423181079782632	-0.0548303497968374	-0.731348533131935	-0.786062320321895	-0.739932395222129
"91"	16	"WALKING"	0.274347260646063	-0.0177434918458972	-0.108925032737064	-0.607783818968688	-0.510191378479501	-0.61306429934125	0.669226222373046	0.00403879092060517	0.0921508600211059	-0.965207115039421	-0.95440802665318	-0.938900969424022	0.0789381220355816	0.0079481069090025	-0.00467469823628666	-0.63978102073413	-0.607971599340832	-0.762820240449202	-0.0309824871713436	-0.0747194855994359	0.088357304227173	-0.721192598029789	-0.682653506899942	-0.653665674372188	-0.0967092754729682	-0.0423181079782632	-0.0548303497968374	-0.731348533131935	-0.786062320321895	-0.739932395222129
